171.285328519	20.5039312567	-26.5	NaN
171.403703868	20.5038154194	NaN	NaN
171.779660495	19.3196620116	NaN	3637.9
171.898035485	20.5032922758	NaN	NaN
172.107050378	17.3081513265	NaN	NaN
172.41001367	17.9316404527	NaN	NaN
173.092298398	19.5236542674	NaN	3477.5
173.196805343	17.3071527117	NaN	NaN
173.53957247	25.051100553	NaN	NaN
173.644079225	17.3067534173	-23.9	NaN
173.856429652	19.9773463848	NaN	3471.9
174.159390548	17.9299933581	NaN	NaN
174.47617015	19.0958366949	NaN	3466.3
174.688519549	19.9764798539	-19.3	NaN
175.109765782	18.6512098851	NaN	3470
175.228138354	20.4997645561	NaN	NaN
175.46873465	22.8120657274	NaN	NaN
175.848261596	20.7921882403	NaN	NaN
176.071052529	19.0009841469	NaN	NaN
176.495747153	19.9745970353	NaN	3670.8
177.132787133	19.9739227992	NaN	3689.5
177.345133271	19.9737318762	NaN	NaN
177.439119499	19.3139830782	NaN	NaN
177.74207547	17.9266065284	NaN	3746.8
178.24348899	18.0560907075	NaN	NaN
178.351553715	22.5555105671	NaN	3856.5
179.051408819	20.8135107745	NaN	NaN
179.378668915	18.4560806372	NaN	NaN
179.681622209	17.9247662495	NaN	3793.6
179.987945787	19.7686035908	NaN	NaN
180.343052616	20.4943278816	NaN	3856.5
180.569447636	21.4766231689	NaN	NaN
180.691856144	25.0422686425	NaN	NaN
180.942689276	21.8239599749	NaN	NaN
181.075214481	23.012087172	NaN	3917.5
181.615525764	22.5517566655	NaN	NaN
181.852261405	20.4927611888	NaN	3858.4
182.566184316	21.2708063176	NaN	NaN
183.332852068	22.2319970777	NaN	3606
183.451218698	20.491093448	NaN	NaN
183.781920299	20.1545014794	NaN	NaN
183.994258292	19.9668674807	NaN	3624.8
184.314582801	20.837284681	NaN	NaN
184.419084862	17.2969001895	NaN	NaN
184.666223364	19.5900004403	NaN	3723.3
185.282457059	20.6695415248	NaN	NaN
186.18057883	20.2405664152	NaN	NaN
186.95365821	21.206413592	NaN	3564.8
187.343533994	20.2018076256	NaN	NaN
187.761569538	21.8163827565	NaN	3522.5
188.169341686	22.3949636395	NaN	NaN
188.583612258	20.4856470456	NaN	3562.9
189.405535621	21.4315476511	NaN	3492.5
189.96257054	20.6837364062	NaN	NaN
190.199294115	20.483954086	NaN	NaN
190.933867288	20.6344561132	NaN	3303
191.417703707	20.0231943485	NaN	NaN
191.640606043	37.1891530974	NaN	3205.5
191.95431574	38.8855786917	NaN	NaN
192.285543979	36.4741949152	NaN	3188.6
192.508443039	37.1880093628	3.3	NaN
192.616823457	35.0053453656	NaN	NaN
192.945680051	39.0759250499	NaN	3244.9
193.060350429	39.2506671064	NaN	NaN
193.59688968	38.1784168665	NaN	NaN
194.033912278	38.0654523687	NaN	NaN
194.232944337	38.6714648816	NaN	3528.1
194.540208827	37.3777531877	NaN	NaN
194.654875826	39.2485446648	7.1	NaN
194.886679904	35.5268677611	NaN	3367.8
195.239316932	38.1066484805	NaN	NaN
195.58562181	36.7570974882	NaN	3369.6
195.817422494	35.5256524348	8.8	NaN
196.287148638	36.553598838	NaN	NaN
196.929663149	38.9768824521	NaN	NaN
197.565672405	38.2503468758	NaN	3350.9
197.987534707	37.8814951761	10.9	NaN
198.201700409	38.9753772609	NaN	3310.5
198.515372511	38.876826228	NaN	NaN
198.844193433	39.0680590854	NaN	3318
199.065051072	41.0647770214	NaN	NaN
199.53230171	38.3808753861	NaN	3201.7
199.768336382	41.1902797668	NaN	NaN
200.188108777	39.9256732645	NaN	NaN
200.736077803	41.4436763167	NaN	NaN
200.820445955	37.8779814403	NaN	3127.6
201.375351461	42.2449570445	NaN	3108.9
201.466478683	43.0273118093	NaN	NaN
201.687325153	41.0613701941	NaN	NaN
202.022784029	40.4381627851	NaN	3080.8
202.243628128	41.060646555	29	NaN
202.358279018	39.2384228439	NaN	NaN
202.631654582	43.0256963877	NaN	NaN
203.201725955	42.2634323027	31.5	3147.4
203.301225917	38.6596855	NaN	NaN
203.384607328	48.2394625977	NaN	NaN
203.723009705	23.4281324065	NaN	NaN
204.05367571	20.1354680365	NaN	NaN
204.458032681	16.347113601	NaN	2968.3
204.865443759	17.7431404144	NaN	NaN
205.269799497	16.3463858916	NaN	2883.9
205.409124547	17.2795020976	NaN	NaN
205.537913161	18.7446296485	35.3	NaN
206.063569437	18.3557503802	NaN	2878.3
206.843555058	17.7619020852	NaN	NaN
207.240424498	18.2285884778	NaN	NaN
207.591968122	18.8877100859	NaN	2895.1
208.061827469	19.285103065	48.6	NaN
208.298527623	20.4668456518	NaN	2865.1
208.650069315	18.8866474933	NaN	NaN
209.001610363	18.8862931965	NaN	2779.8
209.227964435	21.4472730556	58.5	NaN
209.687377938	19.740102701	NaN	2667.3
210.387102852	20.7820132769	65	2530.4
210.60985621	18.9686058359	NaN	NaN
210.79368746	38.2876513394	NaN	NaN
210.869609059	43.0126605327	77.3	NaN
210.953960356	37.8628263061	NaN	NaN
211.097913488	46.0288590449	NaN	NaN
211.227697499	39.6674125974	79.8	NaN
211.364355079	43.0119916841	NaN	NaN
211.52446472	40.3009597123	NaN	NaN
211.623947161	38.6467155849	NaN	NaN
211.883512371	39.6665003172	NaN	1901.5
212.411204179	38.8963779976	NaN	1765.6
212.938890938	38.8956796634	NaN	NaN
213.47987745	40.602352015	NaN	1653.1
214.01250698	41.3788795751	NaN	1566
214.096853783	37.8587844491	NaN	NaN
214.282673137	26.4495360792	NaN	NaN
214.509020049	21.4421362542	NaN	NaN
214.617057393	22.5169956331	NaN	1315.9
214.857585477	22.7696050271	134.4	NaN
215.320605274	20.9396515946	NaN	1171.6
215.433038126	27.392173875	142.2	NaN
215.899877975	22.1246320273	NaN	NaN
216.004367373	17.270290838	NaN	NaN
216.589134494	18.5598081311	158.2	NaN
216.704250346	15.6313860441	NaN	NaN
217.241155058	7.74512330238	NaN	NaN
217.341437496	5.91610459979	NaN	936.5
217.643534784	7.86634651063	NaN	NaN
217.934658434	8.16475132742	NaN	930.9
218.034940893	5.91585860742	NaN	NaN
218.123602445	0	162.4	NaN
218.357262349	354.924584531	NaN	NaN
218.455156807	335.001456152	NaN	923.4
218.993574754	335.002166651	NaN	NaN
219.575468352	333.618270845	NaN	899
219.869148206	335.003187608	NaN	NaN
219.957129252	331.949359145	171.4	NaN
220.133091084	331.949600205	NaN	908.4
220.230983963	335.003592086	NaN	NaN
220.436426558	329.767131795	NaN	NaN
220.739482926	331.457308441	NaN	932.8
221.042538232	331.457698839	NaN	NaN
221.268874724	21.4346572785	NaN	NaN
221.679516198	26.9567472243	NaN	NaN
222.090155905	26.95623026	NaN	858.8
222.290555591	27.6748190467	NaN	NaN
222.314077043	118.203459733	NaN	847.5
222.329257131	137.004732407	NaN	NaN
222.340339865	180	NaN	NaN
222.396716128	169.437207984	NaN	851.3
222.441047059	180	NaN	NaN
222.463212524	180	NaN	NaN
222.463212524	0	NaN	851.3
222.474295256	180	NaN	NaN
222.485377988	180	NaN	NaN
222.518626184	180	NaN	NaN
222.585926857	171.167121218	NaN	851.3
222.608092319	180	NaN	NaN
222.663505971	180	NaN	NaN
222.707836891	180	NaN	NaN
222.732309749	155.00546094	NaN	851.3
222.776640666	180	NaN	847.5
222.801113541	155.005371867	NaN	NaN
222.823278998	180	185.6	843.8
222.845444455	180	NaN	NaN
222.890972961	166.87876552	NaN	840
222.902055689	180	NaN	NaN
222.968552053	180	NaN	840
223.014080572	166.878671247	NaN	NaN
223.047328751	180	NaN	840
223.069494203	180	186.6	NaN
223.113825106	180	NaN	840
223.170201418	169.436725926	NaN	NaN
223.259468061	173.352079343	NaN	834.4
223.292716233	180	NaN	NaN
223.325964403	180	NaN	NaN
223.341144912	137.002992173	NaN	NaN
223.404700054	330.775250872	NaN	NaN
223.509030597	276.121670092	NaN	NaN
223.809947302	215.773306873	NaN	NaN
224.379131277	213.046159056	NaN	NaN
224.971094375	210.450126099	NaN	880.3
225.376842844	208.972239013	NaN	NaN
225.924536072	215.856200504	NaN	NaN
226.035363092	180	NaN	NaN
226.118705777	131.784500141	NaN	NaN
226.175119699	113.216171571	NaN	NaN
226.238351011	100.133000293	NaN	NaN
226.301582364	100.132993588	NaN	NaN
226.405336619	89.9998194677	NaN	906.5
226.560968002	89.9997292015	NaN	NaN
226.716599385	89.9997292015	NaN	900.9
226.820353641	89.9998194677	NaN	NaN
226.872230768	89.9999097336	NaN	NaN
227.048613002	89.999693095	NaN	895.3
227.162742683	89.9998014144	NaN	NaN
227.39127086	87.2090599921	NaN	891.5
227.671407161	89.9995125604	NaN	NaN
227.712908836	89.9999277868	NaN	NaN
227.786377509	98.7093831287	NaN	NaN
227.964147133	97.1899978381	NaN	880.3
228.047887293	97.6343993637	NaN	NaN
228.131627454	82.3653117879	NaN	NaN
228.453457066	91.9805990017	NaN	862.5
228.55721153	89.99981947	NaN	NaN
228.765016271	93.0687184777	NaN	NaN
228.921042229	94.0887942599	NaN	NaN
228.984273829	100.132953357	NaN	NaN
229.162044157	97.1899689986	NaN	NaN
229.245784648	97.6343687789	NaN	828.8
229.447842179	102.721150068	NaN	NaN
229.500890377	102.104536163	NaN	NaN
229.566971866	109.668954493	NaN	NaN
229.939496784	138.162869458	NaN	828.8
230.168721928	140.78529625	NaN	NaN
230.239298972	118.19780505	NaN	NaN
230.408547052	113.215065495	NaN	NaN
230.50452462	103.402722414	NaN	NaN
230.608283605	89.9998195229	NaN	NaN
230.863395705	77.4067903826	NaN	NaN
231.075594955	77.8953896176	NaN	816.6
231.181694375	77.8955462889	NaN	NaN
231.675489054	80.9253938859	NaN	649.9
231.877551352	77.2784716769	NaN	NaN
232.214167046	80.4879711541	NaN	NaN
232.406118774	76.5965458699	NaN	NaN
232.812814614	75.7492145421	NaN	621.8
233.2068168	76.9457538032	210.9	NaN
233.31291357	77.8952367176	NaN	NaN
233.38638311	81.2904684457	NaN	593.6
233.545527908	77.895118672	NaN	NaN
233.618156568	89.9998736353	NaN	NaN
233.691625915	81.2904452647	NaN	NaN
233.816624346	84.893347521	NaN	547.8
233.951960463	85.2842844887	207.4	NaN
234.201218934	87.4412651598	NaN	532.8
234.336554871	85.2842781424	NaN	NaN
234.544360307	86.9305697618	NaN	NaN
234.63839498	83.2051809186	NaN	NaN
234.879335673	82.0372904507	NaN	NaN
235.097220194	89.9996208889	NaN	525.3
235.461036656	86.4928733041	NaN	NaN
235.554415611	89.9998375223	NaN	532.8
235.825085953	85.2840164802	NaN	NaN
236.106097789	85.4578963901	NaN	532.8
236.293183686	86.5903371657	NaN	NaN
236.689932966	83.5591301631	NaN	NaN
236.74180985	89.9999097308	NaN	NaN
236.9766985	103.696383396	NaN	530.9
237.103161166	100.13288862	NaN	NaN
237.373149701	87.6377718212	NaN	NaN
237.850547774	91.3345913953	NaN	NaN
238.037305433	89.9996750417	NaN	540.3
238.358943625	89.9994403496	NaN	NaN
238.410820752	89.9999097336	NaN	547.8
238.587550885	93.6090574693	NaN	NaN
238.774308669	89.9996750431	NaN	NaN
238.919986854	85.6196932694	NaN	NaN
239.076012292	85.9106503786	NaN	NaN
239.275929173	80.389649712	NaN	523.4
239.369963101	83.2051263256	NaN	NaN
239.769795429	80.3892716298	NaN	NaN
239.852798221	89.999855567	NaN	467.1
240.134898511	83.2047649532	NaN	NaN
240.394518286	87.5434097549	NaN	461.5
240.665185563	85.2839625144	NaN	NaN
240.883067016	89.999620853	NaN	491.5
240.955694167	89.9998736176	NaN	NaN
241.46709444	83.7544374877	NaN	NaN
241.852416248	85.0300870716	NaN	NaN
242.018789757	86.165347503	NaN	544
242.268042056	87.4412012031	NaN	NaN
242.362074554	83.2050216793	NaN	NaN
242.569874849	86.9304931068	NaN	544
242.986213076	85.4010420668	NaN	NaN
243.090555383	96.1206105595	NaN	559.9
243.143602085	102.104885466	NaN	NaN
243.352287045	96.1204197413	NaN	NaN
243.445664122	89.9998375003	NaN	559.9
243.99655503	86.5254708695	NaN	NaN
244.339653457	86.2808860258	NaN	NaN
244.4849062	89.9997472171	NaN	551.5
244.713429485	92.7902058606	NaN	NaN
244.775680702	89.9998916648	170.9	NaN
244.920933543	89.9997472182	NaN	547.8
244.98318476	89.9998916648	NaN	NaN
245.170266906	86.5902681604	NaN	NaN
245.398521217	89.9996027697	NaN	544
245.564524352	89.9997111052	169.8	NaN
246.031539533	88.6340702683	NaN	540.3
246.342795202	89.9994583199	NaN	NaN
246.809810069	88.6340693423	NaN	534.6
247.131440712	89.9994402614	167.9	NaN
247.287462507	85.9105539402	NaN	534.6
247.526091534	89.9995847082	NaN	NaN
247.785707485	87.5433732348	NaN	532.8
247.962433132	86.3902362195	167.9	NaN
248.232414798	87.6377111549	NaN	NaN
248.315416032	89.9998555487	NaN	529
248.855947023	86.458831451	NaN	527.1
249.03232429	89.9996930369	NaN	NaN
249.232236219	99.6099064017	NaN	525.3
249.389434179	98.1368551059	NaN	NaN
249.566159943	93.6091474349	NaN	525.3
249.629389859	100.133228294	NaN	NaN
249.72536128	103.403604059	NaN	NaN
249.862048084	99.3679695088	NaN	525.3
250.157792238	100.839991627	NaN	525.3
250.253764207	103.403525476	NaN	NaN
250.268945523	136.999649309	NaN	NaN
250.293419009	204.997937138	NaN	525.3
250.3178925	204.9979668	NaN	525.3
250.328975202	180	NaN	NaN
250.344156547	223.000466575	NaN	525.3
250.366321951	180	NaN	527.1
250.366321951	0	NaN	NaN
250.38150331	136.999475484	NaN	NaN
250.392586012	180	NaN	527.1
250.417059525	204.998085443	NaN	527.1
250.428142226	180	NaN	NaN
250.438517582	89.9999819455	NaN	529
250.462042433	118.198973533	NaN	529
250.482793159	89.999963892	NaN	NaN
250.506318022	118.198957413	NaN	529
250.517400723	180	NaN	NaN
250.570448207	77.8951165967	NaN	529
250.601574317	89.9999458385	NaN	NaN
250.632700427	89.9999458385	NaN	529
250.643075796	89.9999819455	155.4	NaN
250.684577276	89.9999277845	NaN	529
250.746829495	89.9998916767	NaN	NaN
250.757912196	180	NaN	NaN
250.768994898	180	NaN	529
250.799357703	223.000726042	NaN	529
250.799357703	0	NaN	NaN
250.809733101	89.9999819456	NaN	NaN
250.862780687	77.8951404139	NaN	532.8
250.948692355	74.9925484726	NaN	532.8
251.044665359	76.5962979783	NaN	532.8
251.134079589	68.0933139151	NaN	532.8
251.219990881	74.9924806779	NaN	532.8
251.315963458	76.5962368539	NaN	532.8
251.401874536	74.9924419366	NaN	NaN
251.49784687	76.5962019252	NaN	532.8
251.518597442	89.9999638907	NaN	NaN
251.769522244	71.92449243	NaN	534.6
252.027253381	74.9920271317	NaN	NaN
252.027253381	0	NaN	534.6
252.042434656	136.999823143	NaN	NaN
252.065959225	61.8005833423	NaN	534.6
252.128210401	89.9998916644	NaN	534.6
252.201677486	81.2901728422	NaN	NaN
252.254854109	128.808676047	NaN	534.6
252.316470396	122.75780112	NaN	534.6
252.369647147	128.808562579	NaN	534.6
252.393171815	118.199215418	155.7	NaN
252.431383337	125.561070579	NaN	536.5
252.454908041	118.199167039	NaN	NaN
252.478432758	118.199150916	NaN	536.5
252.525482227	118.199090614	NaN	NaN
252.578659194	128.808373473	NaN	536.5
252.640275946	122.757519202	NaN	NaN
252.687325611	118.198961614	NaN	536.5
252.734375325	118.198929363	NaN	536.5
252.767415628	109.669284752	NaN	NaN
252.791889157	155.001825586	NaN	536.5
252.826718531	162.732324407	NaN	536.5
252.84189995	136.999224419	NaN	NaN
252.876729331	197.267719493	NaN	536.5
252.935900745	200.456428398	NaN	536.5
252.951082207	223.000949388	NaN	NaN
252.99403843	105.007094474	NaN	536.5
253.050452766	113.215989229	NaN	536.5
253.083493442	109.669051598	154.9	NaN
253.098674927	136.998954059	NaN	NaN
253.155089391	113.215933128	NaN	536.5
253.202139715	118.198526274	NaN	536.5
253.249190089	118.198494028	154.8	536.5
253.296240512	118.198461785	NaN	NaN
253.334452793	125.560246288	NaN	NaN
253.388620047	34.9694832894	NaN	NaN
253.427812441	31.8692295666	NaN	NaN
253.473356923	43.0010123547	NaN	NaN
253.527524062	34.9693014584	NaN	536.5
253.562353454	17.2677602058	NaN	NaN
253.577534906	43.000874659	NaN	NaN
253.623079234	43.0007999288	NaN	NaN
253.672026325	24.9982092372	NaN	NaN
253.795260325	57.2423597521	NaN	536.5
254.050523921	58.5008594428	NaN	538.4
254.296989476	57.2418091704	NaN	538.4
254.382076514	58.5007671696	149.7	NaN
254.543484904	56.5781915825	NaN	538.4
254.798744036	58.5002383189	NaN	NaN
255.033986251	61.7997986349	NaN	NaN
255.29261749	67.2351538924	NaN	549.6
255.795336177	65.151199505	NaN	558
255.875208488	65.3161912376	NaN	NaN
256.279294681	77.2768888572	NaN	NaN
256.663318217	88.3391237603	NaN	NaN
257.102606072	109.214444149	NaN	NaN
257.647784482	116.654604524	NaN	573
257.831017286	115.134262711	NaN	NaN
258.180153815	129.518971009	NaN	NaN
258.490962082	135.603337349	NaN	574.9
258.642775457	136.999399903	NaN	NaN
259.506470775	144.045060826	NaN	574.9
260.024063563	144.559693961	NaN	NaN
260.557036414	153.48784687	NaN	574.9
260.908972584	151.945117946	NaN	NaN
261.466247719	162.730018815	NaN	NaN
261.646282441	170.08055716	NaN	576.8
262.195642191	171.341546953	NaN	NaN
262.561517398	178.380988058	NaN	NaN
262.741552293	189.920085821	NaN	578.6
263.110942722	188.044209537	NaN	NaN
263.85296034	197.018128842	NaN	NaN
264.571776432	206.500348127	NaN	NaN
264.920941943	214.282462367	NaN	584.3
265.09850793	215.662825856	NaN	NaN
265.454912344	224.229089824	NaN	NaN
265.966679328	234.112720964	NaN	NaN
266.460850854	241.81114843	NaN	NaN
266.939736905	252.427741996	NaN	NaN
267.3602122	260.866556832	NaN	NaN
267.837803246	271.335706128	NaN	NaN
268.704515015	284.115093593	141.4	584.3
269.561151725	284.284494746	NaN	NaN
270.115985864	287.499691907	144.8	NaN
270.390195475	288.933553212	NaN	574.9
271.229052781	287.756164657	NaN	593.6
271.49987707	286.707607188	147.6	NaN
272.058114008	288.589005721	NaN	584.3
272.887065931	287.975344492	151.4	547.8
273.441869048	287.50071111	NaN	NaN
273.744185575	300.977988612	NaN	538.4
274.357742798	300.480470271	152.1	NaN
274.663632353	298.192729599	NaN	NaN
275.10394628	316.992240867	NaN	NaN
275.504780771	332.315182942	NaN	NaN
275.748590461	342.728794802	NaN	NaN
276.006155878	341.264404421	NaN	NaN
276.239815484	354.923735582	NaN	544
276.351126953	354.671384527	NaN	NaN
276.69531606	3.44353813479	NaN	NaN
276.950217565	0	NaN	NaN
277.626340617	0.875934562574	NaN	NaN
277.7704155	0	NaN	565.5
278.058565325	0	NaN	NaN
278.690363887	0.93733227948	NaN	532.8
279.166919825	0	NaN	NaN
279.62142901	1.30293813499	NaN	538.4
280.541293802	0	NaN	536.5
281.461217896	0.64363169161	NaN	NaN
282.425917344	1.84145299598	NaN	525.3
283.057718476	0.937082610709	154.9	NaN
283.379285321	1.84134590764	NaN	515.9
283.85595625	1.24203489394	NaN	NaN
284.343707577	1.2137792114	NaN	515.9
284.665274788	1.84120135512	157.2	NaN
285.308158534	0.920802231346	NaN	510.3
286.117466431	1.4629281628	NaN	NaN
286.283708021	0	NaN	NaN
287.292294217	0.586843726829	NaN	NaN
287.732412788	349.176121194	NaN	NaN
288.20322462	336.724068305	NaN	NaN
288.700460229	321.379889657	NaN	NaN
289.155799163	309.369271891	NaN	NaN
289.649422704	292.517546661	NaN	NaN
290.086201269	274.383407562	NaN	NaN
290.212591664	280.139225428	NaN	NaN
290.422626005	260.857210103	NaN	NaN
290.531519264	252.157199561	NaN	NaN
290.743148171	241.787415839	NaN	NaN
291.142894372	241.787916414	NaN	NaN
291.331301391	249.259166946	NaN	431.5
291.420672767	248.082452421	NaN	NaN
291.580351893	245.305664102	NaN	NaN
291.71656841	245.912739142	NaN	NaN
291.78711296	241.787894941	NaN	427.8
291.965857626	248.082846486	NaN	NaN
292.167993248	247.351931994	NaN	427.8
292.229586768	237.228407806	NaN	NaN
292.563043808	244.314595981	NaN	NaN
292.821568694	247.226001525	NaN	NaN
292.95360538	239.663051648	NaN	NaN
293.237083069	260.968942915	NaN	433.4
293.383945647	261.286239681	NaN	NaN
293.707131525	264.072831189	NaN	NaN
293.873422037	266.163994567	NaN	NaN
294.193926138	249.697867252	NaN	420.3
294.359053844	250.321696529	NaN	NaN
294.860578473	237.870811005	NaN	NaN
295.186491117	224.318331215	NaN	424
295.353450514	222.987336353	NaN	NaN
295.837452714	209.43090873	NaN	NaN
296.161503805	196.679104065	NaN	435.3
296.322112656	194.913327367	NaN	NaN
296.743385615	181.405234175	NaN	NaN
297.014379975	169.00962209	NaN	467.1
297.794755722	168.543631877	NaN	NaN
298.538541905	169.594706211	NaN	500.9
299.269594949	170.233952152	NaN	NaN
299.609913645	167.726835259	NaN	NaN
299.939413507	167.316854721	NaN	542.1
300.37078165	167.547443723	NaN	NaN
300.635825954	164.157582138	NaN	NaN
301.046496414	160.897739418	NaN	NaN
301.46253803	155.004206947	NaN	NaN
302.303631728	153.725961899	NaN	NaN
302.966069837	157.029349917	NaN	NaN
303.112910455	155.002239543	NaN	544
303.259751269	155.00206157	NaN	NaN
303.406592281	155.001883606	NaN	NaN
303.549344525	158.765894202	NaN	NaN
304.019178269	160.724589942	NaN	NaN
304.319045774	163.989220368	176.4	NaN
304.455632352	166.876057324	NaN	NaN
304.891967138	164.892145575	NaN	545.9
305.314951258	165.852474603	NaN	NaN
305.786093837	164.731661842	NaN	NaN
306.731416174	166.721767725	NaN	538.4
307.358038044	166.643697821	179.6	NaN
307.67674223	166.873641762	NaN	NaN
308.110481926	166.208193923	NaN	NaN
308.533469677	165.849890597	NaN	540.3
308.809196442	164.779626345	181.4	NaN
309.095629351	165.36155031	NaN	NaN
309.350041652	163.468087268	NaN	NaN
309.590964582	165.075600395	NaN	NaN
309.692845494	168.288105524	NaN	NaN
310.100369304	168.28782481	NaN	NaN
310.393153991	169.828916215	NaN	NaN
311.004440476	168.287208097	NaN	571.1
311.624586877	169.430306876	NaN	NaN
311.921755531	165.899425503	NaN	567.4
312.208191046	165.35896446	NaN	NaN
312.355592341	167.848926415	NaN	NaN
312.77615766	167.212864666	NaN	565.5
313.051888194	164.775979748	184.9	NaN
313.461655841	166.86930304	NaN	NaN
313.598245138	166.869206293	NaN	603
313.847526594	168.026655795	NaN	NaN
314.333151689	168.948808116	NaN	NaN
314.968282965	167.776924262	NaN	NaN
315.102885286	171.159624335	NaN	591.8
315.646970947	167.928535103	NaN	NaN
315.905231454	170.781291691	NaN	500.9
316.309038634	171.158996972	NaN	NaN
316.742787687	166.201407205	NaN	NaN
317.487006739	165.50869866	NaN	NaN
317.623597237	166.866181781	NaN	561.8
318.16438452	164.463071597	NaN	NaN
318.405313964	165.068157241	NaN	NaN
318.785495571	164.206810704	NaN	NaN
319.220561001	160.54776512	NaN	NaN
319.805368953	161.425718359	NaN	NaN
320.07346582	162.012494654	NaN	599.3
320.491448881	162.716054033	NaN	NaN
320.923158447	161.841259335	NaN	558
321.205085965	160.706535839	187.8	NaN
321.35502904	163.973989005	NaN	NaN
321.748774479	163.194209072	NaN	554.3
322.156195585	162.251228627	NaN	NaN
322.512244339	164.834897995	NaN	NaN
322.892431312	164.203259007	NaN	NaN
323.165615495	166.862114364	NaN	NaN
323.313019572	167.841364769	NaN	540.3
323.460423687	167.841262066	NaN	NaN
323.948160968	167.749496372	NaN	NaN
324.312407417	166.861254813	NaN	544
324.663575798	168.09437743	NaN	NaN
324.834927753	166.018277264	NaN	NaN
325.375040781	170.069519057	NaN	NaN
326.404950113	171.912439089	NaN	547.8
326.574083757	169.421240477	NaN	NaN
327.28949847	172.518606315	NaN	NaN
327.469536503	170.068305035	NaN	NaN
328.09879121	170.532122191	NaN	NaN
328.378952412	171.501453111	NaN	540.3
328.526357835	167.837710707	NaN	NaN
328.94280921	169.979773944	NaN	NaN
329.268372298	170.852363543	NaN	536.5
329.74313677	168.68240354	NaN	NaN
330.209247473	167.16663526	NaN	536.5
330.675358616	167.166295666	NaN	NaN
331.091810791	169.978528552	NaN	529
331.371972321	171.499971247	NaN	NaN
331.675675788	170.186123476	NaN	NaN
331.999743082	172.65832519	NaN	NaN
332.5945117	170.986411217	NaN	NaN
332.873320685	173.603922815	NaN	517.8
333.577750066	172.398428199	NaN	NaN
333.701416035	170.360039941	NaN	519.6
333.969214968	173.339335421	NaN	NaN
334.11477805	171.821070049	NaN	NaN
334.576701956	169.668835087	NaN	NaN
